filename,product_name,image_urls,short_description,long_description,categories,stock_status,is_complete
wireless-digital-speaker.html,Wireless Digital Speaker E-3052,"['https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-6-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Wireless-Digital-Speaker-E-3052-150x150.jpg']",,,[],,False
mobile-heat-comb.html,Mobile Heat Comb,"['https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Mobile-Heat-Comb2-150x150.jpg']",,,[],,False
baby-duck-scooty.html,BABY DUCK SCOOTY,"['https://rabeyaenterprise.com/wp-content/uploads/2022/05/BABY-DUCK-SCOOTY.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/05/BABY-DUCK-SCOOTY-150x150.jpg']",,,[],,False
hair-ball-trimmer-lint-remover.html,Hair Ball Trimmer Lint Remover,"['https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Hair-Ball-Trimmer-Lint-Remover2-150x150.jpg']",,,[],,False
fast-charging-power-bank.html,Fast Charging Power Bank,['https://rabeyaenterprise.com/wp-content/uploads/2022/06/Fast-Charging-Power-Bank-F1.jpg'],Fast Charging Power Bank,,[],,False
self-defense-magic-stick.html,Self Defense Magic Stick,"['https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/04/Magic-Stick3-150x150.jpg']",,,[],,False
travel-jewelry-storage-box.html,Travel Jewelry Storage Box,"['https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box-5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box-5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/10/Travel-Jewellery-Storage-Box6-150x150.jpg']",Jewellery storage box portable travel jewelry box Accesories Organizer box jewellery for necklace ring earring,,[],,False
bluetooth-earbuds-v5-0-with-charging-box.html,Bluetooth Earbuds v5.0 With Charging box,['https://rabeyaenterprise.com/wp-content/uploads/2022/04/Bluetooth-Earbuds-v5.0-With-Charging-box-F1.jpg'],Bluetooth V5.0 Earphone Wireless Noise Cancelling Earphones Stereo Sport Wireless Headphones Earbuds headset,,[],,False
blb-walker-6220.html,BLB WALKER 6220,"['https://rabeyaenterprise.com/wp-content/uploads/2023/11/xe-tap-di-syt-6220-new3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/xe-tap-di-syt-6220-new1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/xe-tap-di-syt-6220-new4.png', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/xe-tap-di-syt-6220-new3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/xe-tap-di-syt-6220-new1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/xe-tap-di-syt-6220-new4-150x143.png']",,,[],,False
round-moving-locket.html,ROUND MOVING LOCKET,"['https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET6-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/ROUND-MOVING-LOCKET2-150x150.jpg']",,,[],,False
helmet-gopro-holder.html,HELMET GOPRO HOLDER,"['https://rabeyaenterprise.com/wp-content/uploads/2023/11/HELMET-GOPRO-HOLDER.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/HELMET-GOPRO-HOLDER3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/HELMET-GOPRO-HOLDER2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/HELMET-GOPRO-HOLDER-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/HELMET-GOPRO-HOLDER3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/HELMET-GOPRO-HOLDER2-150x150.jpg']",,,[],,False
wireless-bluetooth-speakers-mini.html,Wireless Bluetooth Speakers Mini,"['https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/12/Wireless-Bluetooth-Speakers-Mini3-150x150.jpg']",,,[],,False
super-pot-stand-5-layer-kitchen-pot-organizer.html,Super Pot Stand 5 Layer Kitchen Pot Organizer,"['https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/05/Super-Pot-Stand-F2-150x150.jpg']",5 Layer Kitchen Pot and Pan Rack Organizer,,[],,False
baby-basketball-shooting-game.html,Baby Basketball Shooting Games,"['https://rabeyaenterprise.com/wp-content/uploads/2022/05/BABY-Basketball-Shooting-Game-F1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/05/BABY-Basketball-Shooting-Game-F1-150x150.jpg']",,,['Moms & Kids'],,False
4-layer-square-shape-kitchen-rack.html,4 Layer Square Shape Kitchen Rack,"['https://rabeyaenterprise.com/wp-content/uploads/2024/01/5-Layer-Square-Shape-Kitchen-Rack-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/02/4-Layer-Square-Shape-Kitchen-Rack.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/02/4-Layer-Square-Shape-Kitchen-Rack-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/01/5-Layer-Square-Shape-Kitchen-Rack-6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/01/5-Layer-Square-Shape-Kitchen-Rack-1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/02/4-Layer-Square-Shape-Kitchen-Rack-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/02/4-Layer-Square-Shape-Kitchen-Rack-1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/01/5-Layer-Square-Shape-Kitchen-Rack-6-150x179.jpg']",COLOUR AVAILABLE : BLACK,,[],,False
manual-fruit-press-aluminum.html,FRUIT PRESS JUICER ALUMINUM,"['https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-1.jpeg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-3-150x147.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-1-150x147.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/03/Manual-Fruit-Press-Aluminum-1-150x110.jpeg']",,,[],,False
race-digital-hot-water-tap-with-hand-shower.html,Wall Tab Water Heater Digital With Hand Shower,"['https://rabeyaenterprise.com/wp-content/uploads/2021/08/Wall-Tab-Water-Heater-Digital-With-Hand-Shower3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Wall-Tab-Water-Heater-Digital-With-Hand-Shower2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Wall-Tab-Water-Heater-Digital-With-Hand-Shower.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Wall-Tab-Water-Heater-Digital-With-Hand-Shower3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Wall-Tab-Water-Heater-Digital-With-Hand-Shower2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Wall-Tab-Water-Heater-Digital-With-Hand-Shower-150x150.jpg']",সারাদেশব্যপী ডেলিভারি করে থাকি। সর্বনিম্ন অর্ডার ১ কার্টোন। পণ্যের মুল্যের সাথে ডেলিভারি চার্জ ও কুরিয়ার চার্জ যোগ হবে। 40% টাকা অগ্রিম দিতে হবে।,,[],,False
spin-duster-2pcs-hand-glove-package.html,SPIN DUSTER + 2Pcs HAND GLOVE Package,"['https://rabeyaenterprise.com/wp-content/uploads/2021/08/SPIN-DUSTER-FASHION-HAND-GLOVE-Package.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/SPIN-DUSTER-FASHION-HAND-GLOVE-Package-150x84.jpg']",,,[],,False
singel-layer-mini-cooking-hot-pot.html,Singel Layer Mini Cooking Hot Pot,"['https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot8.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot7.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot8-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot7-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot6-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/10/Singel-Layer-Mini-Cooking-Hot-Pot-150x150.jpg']",,,[],,False
folding-clothes-hanger.html,Folding Clothes Hanger,"['https://rabeyaenterprise.com/wp-content/uploads/2025/08/folding-clothes-hanger-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/folding-clothes-hanger-1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger6-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/08/Folding-Clothes-Hanger4-150x150.jpg']","✅ Foldable design for easy storage and travel✅ Color: Green, yellow✅ Lightweight, durable, and multipurpose✅ Perfect for home, hostel, or travel use✅ Easy to hang and use anywhere",,[],,False
foot-care-pedicure-device.html,Personal Pedi Foot Care System,"['https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2023/11/Personal-Pedi-Foot-Care-System2-150x150.jpg']",,,[],,False
glass-oil-control-oil-pot.html,Glass Oil Control Oil Pot,"['https://rabeyaenterprise.com/wp-content/uploads/2022/01/Glass-Oil-Control-Oil-Pot2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/01/Glass-Oil-Control-Oil-Pot3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/01/Glass-Oil-Control-Oil-Pot.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/01/Glass-Oil-Control-Oil-Pot2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/01/Glass-Oil-Control-Oil-Pot3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2022/01/Glass-Oil-Control-Oil-Pot-150x150.jpg']",Glass Oil Control Bottle Leak-proof Oil Pot Kitchen Tools Liquid Container Seasoning Pots Soy Sauce Vinegar Storage,,[],,False
laser-hair-comb.html,Laser Hair Comb,['https://rabeyaenterprise.com/wp-content/uploads/woocommerce-placeholder.webp'],সারাদেশব্যপী ডেলিভারি করে থাকি। সর্বনিম্ন অর্ডার ১ কার্টোন। পণ্যের মুল্যের সাথে ডেলিভারি চার্জ ও কুরিয়ার চার্জ যোগ হবে। 40% টাকা অগ্রিম দিতে হবে।আপনার চাহিদা অনুযায়ী কাস্টম অর্ডার ও তৈরি করতে পারেন। কাস্টম অর্ডার তৈরি করতে “Custom Order” বাটনে ক্লিক করুন।,,[],,False
mini-size-5-fan-air-cooler.html,Mini Cooling 5 Fan,"['https://rabeyaenterprise.com/wp-content/uploads/2024/06/Mini-Size-5-Fan-Air-Cooler3-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/06/Mini-Size-5-Fan-Air-Cooler2-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/06/Mini-Size-5-Fan-Air-Cooler-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/06/Mini-Size-5-Fan-Air-Cooler3-1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/06/Mini-Size-5-Fan-Air-Cooler2-1-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2024/06/Mini-Size-5-Fan-Air-Cooler-1-150x150.jpg']",★Product: Extonic Air Cooler Fan Mini Size★Colour: White (Available) ✅★Features:• 7 colour light option•Power: 10W Max•Voltage: 5V,,[],,False
foldable-laundry-drying-rack.html,Foldable Laundry Drying Rack,"['https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-7.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-1.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-6-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-2-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-7-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2025/11/Foldable-Laundry-Drying-Rack-1-150x150.jpg']","Material: Stainless SteelType: Foldable Laundry Drying RackColor: Silver (Metallic Finish)Usage: Indoor / OutdoorFeature: Rust & Corrosion Resistantউচ্চমানেরstainless steel bodyদিয়ে তৈরি এই ফোল্ডেবল লন্ড্রি ড্রাইং র‍্যাকটি কাপড় শুকানোর জন্য আদর্শ। টেকসই, ভাঁজযোগ্য এবং সহজে বহনযোগ্য – ছোট-বড় যেকোনো ঘরের জন্য পারফেক্ট চয়েস!",,[],,False
car-rearview-mirror-mount-stand-holder-for-mobile.html,Car Rearview Mirror Mount Stand Holder for Mobile,"['https://rabeyaenterprise.com/wp-content/uploads/2021/08/Car-Rearview-Mirror-Mount-Stand-Holder-for-Mobile.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Car-Rearview-Mirror-Mount-Stand-Holder-for-Mobile2.webp', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Car-Rearview-Mirror-Mount-Stand-Holder-for-Mobile-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/08/Car-Rearview-Mirror-Mount-Stand-Holder-for-Mobile2-150x150.webp']",Universal Car Rearview Mirror Mount Stand Holder Clip for Mobile Phone,,[],,False
baby-portable-car-seat.html,Baby Portable Car Seat,"['https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat6.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat5.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat6-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat5-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Baby-Portable-Car-Seat2-150x150.jpg']","Baby Portable Car Seat,Traveling Car Seats for Babies,Children Auto SeatAdjustable Baby Car Seat Safe Toddler Booster Seat Child Car Seats Portable Baby Chair In Cars For 6 Months-5 Years Old Baby",,[],,False
wifi-hd-camera.html,Mini WIFI HD Camera,"['https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera4.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera3.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera2.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera4-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera3-150x150.jpg', 'https://rabeyaenterprise.com/wp-content/uploads/2021/10/Mini-WIFI-HD-Camera2-150x150.jpg']",A9 Mini Camera App Full HD 1080P Cam 150 Degree Viewing Angle Wireless WiFi IP Network Monitor Security Night Version Cam,,[],,False
